Carrier,Date,Flight #,Tail #,Destination,Departure Delay Minutes
DL,1/29/2019,986,N980DL,ATL,-9
DL,1/29/2019,1270,N963DN,ATL,-16
DL,1/29/2019,1276,N923DN,ATL,-15
DL,1/29/2019,1888,N993AT,DTW,-5
DL,1/30/2019,986,N921DN,ATL,-2
DL,1/30/2019,1270,N928DN,ATL,-11
DL,1/30/2019,1276,N947DN,ATL,-6
DL,1/30/2019,1888,N940AT,DTW,-10
DL,1/31/2019,986,N931DN,ATL,-5
DL,1/31/2019,1270,N962DN,ATL,-6
DL,1/31/2019,1276,N907DA,ATL,54
DL,1/31/2019,1888,N955AT,DTW,-2
DL,2/1/2019,986,N921DN,ATL,32
DL,2/1/2019,1270,N910DN,ATL,-4
DL,2/1/2019,1276,N913DN,ATL,-4
DL,2/1/2019,1888,N995AT,DTW,-6
DL,2/2/2019,986,N915DN,ATL,2
DL,2/2/2019,1888,N921AT,DTW,6
DL,2/2/2019,2179,N906DA,ATL,-6
DL,2/3/2019,1270,N909DA,ATL,-2
DL,2/3/2019,1276,N909DA,ATL,-14
DL,2/4/2019,986,N960DN,ATL,-7
DL,2/4/2019,1270,N909DA,ATL,8
DL,2/4/2019,1276,N925DN,ATL,-17
DL,2/4/2019,1888,N985AT,DTW,-3
DL,2/5/2019,986,N924DN,ATL,-6
DL,2/5/2019,1270,N908DA,ATL,-4
DL,2/5/2019,1276,N906DA,ATL,-5
DL,2/5/2019,1888,N979AT,DTW,-13
DL,2/6/2019,986,N914DN,ATL,-2
DL,2/6/2019,1270,N916DN,ATL,12
DL,2/6/2019,1276,N936DN,ATL,-12
DL,2/6/2019,1888,N964AT,DTW,52
DL,2/7/2019,986,N992DL,ATL,-5
DL,2/7/2019,1270,N917DN,ATL,-11
DL,2/7/2019,1276,N913DN,ATL,-11
DL,2/7/2019,1888,N947AT,DTW,-8
DL,2/8/2019,986,N908DA,ATL,-2
DL,2/8/2019,1270,N950DN,ATL,-9
DL,2/8/2019,1276,N924DN,ATL,-3
DL,2/8/2019,1888,N992AT,DTW,-8
DL,2/9/2019,986,N922DX,ATL,-5
DL,2/9/2019,1888,N953AT,DTW,-5
DL,2/9/2019,2179,N931DN,ATL,-11
DL,2/10/2019,1270,N913DN,ATL,-5
DL,2/10/2019,1276,N908DL,ATL,-8
DL,2/11/2019,986,N907DA,ATL,-7
DL,2/11/2019,1270,N914DN,ATL,-7
DL,2/11/2019,1276,N922DX,ATL,-9
DL,2/11/2019,1888,N939AT,DTW,-9
DL,2/12/2019,986,N946DN,ATL,0
DL,2/12/2019,1270,N946DN,ATL,264
DL,2/12/2019,1276,N902DE,ATL,3
DL,2/12/2019,1888,N980AT,DTW,-4
DL,2/13/2019,986,N946DN,ATL,15
DL,2/13/2019,1270,N962DN,ATL,-5
DL,2/13/2019,1276,N909DA,ATL,6
DL,2/13/2019,1888,N959AT,DTW,-1
DL,2/14/2019,986,N970DL,ATL,-4
DL,2/14/2019,1270,N916DN,ATL,-7
DL,2/14/2019,1276,N946DN,ATL,0
DL,2/14/2019,1888,N933AT,DTW,-6
DL,2/15/2019,986,N912DN,ATL,-7
DL,2/15/2019,1270,N920DN,ATL,-7
DL,2/15/2019,1276,N920DN,ATL,-4
DL,2/15/2019,1888,N937AT,DTW,-7
DL,2/16/2019,986,N930DN,ATL,0
DL,2/16/2019,1888,N987DN,DTW,-4
DL,2/16/2019,2179,N925DN,ATL,-8
DL,2/17/2019,1270,N918DH,ATL,-2
DL,2/17/2019,1276,N929DN,ATL,-6
DL,2/18/2019,986,N920DN,ATL,-1
DL,2/18/2019,1270,N921DN,ATL,-13
DL,2/18/2019,1276,N989AT,ATL,12
DL,2/18/2019,1888,N958AT,DTW,3
DL,2/19/2019,986,N952DN,ATL,-5
DL,2/19/2019,1270,N913DN,ATL,2
DL,2/19/2019,1276,N911DA,ATL,94
DL,2/19/2019,1888,N954AT,DTW,-6
DL,2/20/2019,986,N941DN,ATL,-4
DL,2/20/2019,1270,N914DN,ATL,-4
DL,2/20/2019,1276,N607AT,ATL,-13
DL,2/20/2019,1888,N972AT,DTW,-2
DL,2/21/2019,986,N962DN,ATL,-2
DL,2/21/2019,1270,N906DA,ATL,36
DL,2/21/2019,1276,N986AT,ATL,3
DL,2/21/2019,1888,N906AT,DTW,-3
DL,2/22/2019,986,N950DN,ATL,-6
DL,2/22/2019,1270,N930DN,ATL,23
DL,2/22/2019,1276,N910AT,ATL,-4
DL,2/22/2019,1888,N925AT,DTW,-6
DL,2/23/2019,986,N950DN,ATL,0
DL,2/23/2019,1888,N974AT,DTW,-3
DL,2/23/2019,2179,N921DN,ATL,-4
DL,2/24/2019,1270,N916DN,ATL,-1
DL,2/24/2019,1276,N912DN,ATL,-7
DL,2/25/2019,986,N950DN,ATL,1129
DL,2/25/2019,1270,N921DN,ATL,276
DL,2/25/2019,1276,N955AT,ATL,53
DL,2/25/2019,1888,N926AT,DTW,906
DL,2/26/2019,986,N926DH,ATL,10
DL,2/26/2019,1270,N911DA,ATL,31
DL,2/26/2019,1276,N989DN,ATL,-9
DL,2/26/2019,1888,N926AT,DTW,-2
DL,2/27/2019,986,N911DA,ATL,-1
DL,2/27/2019,1270,N907DA,ATL,24
DL,2/27/2019,1276,N956AT,ATL,-1
DL,2/27/2019,1888,N987DN,DTW,-3
DL,2/28/2019,986,N929DN,ATL,-3
DL,2/28/2019,1270,N902DE,ATL,17
DL,2/28/2019,1276,N607AT,ATL,-8
DL,2/28/2019,1888,N998AT,DTW,-2
DL,3/1/2019,986,N941DN,ATL,-6
DL,3/1/2019,1270,N963DN,ATL,37
DL,3/1/2019,1276,N926AT,ATL,-6
DL,3/1/2019,1888,N894AT,DTW,-2
DL,3/2/2019,986,N910DN,ATL,-3
DL,3/2/2019,1270,N971AT,ATL,-8
DL,3/2/2019,1276,N930DN,ATL,-2
DL,3/2/2019,1888,N986AT,DTW,-5
DL,3/3/2019,954,N361NB,DTW,12
DL,3/3/2019,986,N924DN,ATL,-5
DL,3/3/2019,1270,N907DA,ATL,-8
DL,3/3/2019,1276,N930DN,ATL,4
DL,3/4/2019,986,N918DH,ATL,-6
DL,3/4/2019,1270,N930DN,ATL,-9
DL,3/4/2019,1276,N947DN,ATL,-1
DL,3/4/2019,1888,N321NB,DTW,-4
DL,3/4/2019,1984,N302NB,MSP,-8
DL,3/5/2019,986,N923DN,ATL,-8
DL,3/5/2019,1270,N952DN,ATL,-6
DL,3/5/2019,1276,N915DN,ATL,-5
DL,3/5/2019,1888,N369NB,DTW,24
DL,3/5/2019,1984,N327NB,MSP,-2
DL,3/6/2019,986,N918DH,ATL,-14
DL,3/6/2019,1270,N925DN,ATL,-4
DL,3/6/2019,1276,N960DN,ATL,10
DL,3/6/2019,1888,N327NB,DTW,0
DL,3/6/2019,1984,N344NB,MSP,-5
DL,3/7/2019,986,N934DN,ATL,0
DL,3/7/2019,1270,N951DN,ATL,-1
DL,3/7/2019,1276,N910DN,ATL,-3
DL,3/7/2019,1888,N331NB,DTW,0
DL,3/7/2019,1984,N361NB,MSP,-5
DL,3/8/2019,986,N962DN,ATL,-2
DL,3/8/2019,1270,N917DN,ATL,-6
DL,3/8/2019,1276,N963DN,ATL,18
DL,3/8/2019,1888,N363NW,DTW,2
DL,3/8/2019,1984,N335NB,MSP,-5
DL,3/9/2019,986,N916DN,ATL,-4
DL,3/9/2019,1270,N937AT,ATL,-7
DL,3/9/2019,1276,N907DA,ATL,-1
DL,3/9/2019,1888,N327NB,DTW,-1
DL,3/9/2019,1984,N958AT,MSP,-9
DL,3/10/2019,954,N353NB,DTW,17
DL,3/10/2019,986,N908DA,ATL,1
DL,3/10/2019,1270,N928DN,ATL,81
DL,3/10/2019,1276,N907DA,ATL,-3
DL,3/11/2019,986,N925DN,ATL,-4
DL,3/11/2019,1270,N935DN,ATL,-2
DL,3/11/2019,1276,N925DN,ATL,-13
DL,3/11/2019,1888,N366NB,DTW,0
DL,3/11/2019,1984,N321NB,MSP,-6
DL,3/12/2019,986,N973DL,ATL,539
DL,3/12/2019,1270,N916DN,ATL,-1
DL,3/12/2019,1276,N910DN,ATL,37
DL,3/12/2019,1888,N361NB,DTW,-4
DL,3/12/2019,1984,N349NB,MSP,10
DL,3/13/2019,986,N911DA,ATL,-3
DL,3/13/2019,1270,N920DN,ATL,5
DL,3/13/2019,1276,N936DN,ATL,-2
DL,3/13/2019,1888,N320NB,DTW,-6
DL,3/13/2019,1984,N302NB,MSP,-9
DL,3/14/2019,986,N963DN,ATL,-3
DL,3/14/2019,1270,N920DN,ATL,-9
DL,3/14/2019,1276,N988DL,ATL,-7
DL,3/14/2019,1888,N363NB,DTW,-6
DL,3/14/2019,1984,N319NB,MSP,-9
DL,3/15/2019,986,N950DN,ATL,-2
DL,3/15/2019,1270,N926DH,ATL,-8
DL,3/15/2019,1276,N909DA,ATL,-3
DL,3/15/2019,1888,N330NB,DTW,-4
DL,3/15/2019,1984,N360NB,MSP,-5
DL,3/16/2019,986,N909DA,ATL,10
DL,3/16/2019,1270,N925AT,ATL,-10
DL,3/16/2019,1276,N925DN,ATL,0
DL,3/16/2019,1888,N317NB,DTW,2
DL,3/16/2019,1984,N955AT,MSP,0
DL,3/17/2019,954,N361NB,DTW,-6
DL,3/17/2019,986,N930DN,ATL,-3
DL,3/17/2019,1270,N998DL,ATL,-6
DL,3/17/2019,1276,N927DN,ATL,-8
DL,3/18/2019,986,N918DH,ATL,-6
DL,3/18/2019,1270,N921DN,ATL,-7
DL,3/18/2019,1276,N920DN,ATL,-8
DL,3/18/2019,1888,N366NB,DTW,-2
DL,3/18/2019,1984,N353NB,MSP,-2
DL,3/19/2019,986,N952DN,ATL,-3
DL,3/19/2019,1270,N928DN,ATL,-12
DL,3/19/2019,1276,N914DN,ATL,26
DL,3/19/2019,1888,N325NB,DTW,56
DL,3/19/2019,1984,N363NB,MSP,-8
DL,3/20/2019,986,N909DA,ATL,-8
DL,3/20/2019,1270,N951DN,ATL,-9
DL,3/20/2019,1276,N931DN,ATL,-2
DL,3/20/2019,1888,N349NB,DTW,-3
DL,3/20/2019,1984,N365NB,MSP,-15
DL,3/21/2019,986,N946DN,ATL,-9
DL,3/21/2019,1270,N951DN,ATL,-7
DL,3/21/2019,1276,N910DN,ATL,0
DL,3/21/2019,1888,N317NB,DTW,-3
DL,3/21/2019,1984,N318NB,MSP,-8
DL,3/22/2019,986,N935DN,ATL,-6
DL,3/22/2019,1270,N910DN,ATL,2
DL,3/22/2019,1276,N915DN,ATL,-6
DL,3/22/2019,1888,N330NB,DTW,-3
DL,3/22/2019,1984,N328NB,MSP,-1
DL,3/23/2019,986,N907DA,ATL,-3
DL,3/23/2019,1270,N994AT,ATL,-3
DL,3/23/2019,1276,N935DN,ATL,-2
DL,3/23/2019,1888,N337NB,DTW,-5
DL,3/23/2019,1984,N961AT,MSP,-8
DL,3/24/2019,954,N337NB,DTW,-3
DL,3/24/2019,986,N922DX,ATL,-5
DL,3/24/2019,1270,N935DN,ATL,-7
DL,3/24/2019,1276,N927DN,ATL,-1
DL,3/25/2019,986,N910DN,ATL,-6
DL,3/25/2019,1270,N935DN,ATL,-7
DL,3/25/2019,1276,N923DN,ATL,-8
DL,3/25/2019,1888,N337NB,DTW,-5
DL,3/25/2019,1984,N348NB,MSP,-6
DL,3/26/2019,986,N910DN,ATL,-3
DL,3/26/2019,1270,N963DN,ATL,-3
DL,3/26/2019,1276,N929DN,ATL,-4
DL,3/26/2019,1888,N366NB,DTW,-1
DL,3/26/2019,1984,N301NB,MSP,-8
DL,3/27/2019,986,N928DN,ATL,-4
DL,3/27/2019,1270,N951DN,ATL,-8
DL,3/27/2019,1276,N929DN,ATL,1
DL,3/27/2019,1888,N323NB,DTW,-5
DL,3/27/2019,1984,N358NB,MSP,-6
DL,3/28/2019,986,N931DN,ATL,-2
DL,3/28/2019,1270,N947DN,ATL,-4
DL,3/28/2019,1276,N946DN,ATL,-6
DL,3/28/2019,1888,N366NB,DTW,-5
DL,3/28/2019,1984,N322NB,MSP,-4
DL,3/29/2019,986,N917DN,ATL,0
DL,3/29/2019,1270,N962DN,ATL,-9
DL,3/29/2019,1276,N947DN,ATL,-4
DL,3/29/2019,1888,N361NB,DTW,-7
DL,3/29/2019,1984,N364NB,MSP,10
DL,3/30/2019,986,N916DN,ATL,-11
DL,3/30/2019,1270,N942AT,ATL,-7
DL,3/30/2019,1276,N914DN,ATL,-5
DL,3/30/2019,1888,N358NB,DTW,-10
DL,3/30/2019,1984,N977AT,MSP,-4
DL,3/31/2019,954,N336NB,DTW,-3
DL,3/31/2019,986,N927DN,ATL,-7
DL,3/31/2019,1270,N935DN,ATL,31
DL,3/31/2019,1276,N901DE,ATL,-12
DL,4/1/2019,986,N910DN,ATL,-4
DL,4/1/2019,1270,N952DN,ATL,-3
DL,4/1/2019,1276,N908DA,ATL,-3
DL,4/1/2019,1888,N336NB,DTW,-2
DL,4/1/2019,1984,N301NB,MSP,-5
DL,4/2/2019,986,N962DN,ATL,-5
DL,4/2/2019,1270,N998DL,ATL,-5
DL,4/2/2019,1276,N998DL,ATL,-13
DL,4/2/2019,1888,N963AT,DTW,-3
DL,4/2/2019,1984,N352NB,MSP,-18
DL,4/3/2019,986,N963DN,ATL,-3
DL,4/3/2019,1270,N903DE,ATL,-6
DL,4/3/2019,1276,N980DL,ATL,-3
DL,4/3/2019,1888,N979AT,DTW,-6
DL,4/3/2019,1984,N995AT,MSP,-9
DL,4/4/2019,986,N913DN,ATL,-5
DL,4/4/2019,1270,N986DL,ATL,-7
DL,4/4/2019,1276,N977DL,ATL,-4
DL,4/4/2019,1888,N936AT,DTW,-6
DL,4/4/2019,1984,N891AT,MSP,-5
DL,4/5/2019,986,N929DN,ATL,-5
DL,4/5/2019,1270,N910DE,ATL,-6
DL,4/5/2019,1276,N910DE,ATL,-6
DL,4/5/2019,1888,N971AT,DTW,-4
DL,4/5/2019,1984,N970AT,MSP,-8
DL,4/6/2019,986,N908DA,ATL,3
DL,4/6/2019,1806,N991DL,ATL,16
DL,4/6/2019,1888,N929AT,DTW,-8
DL,4/6/2019,1984,N939AT,MSP,200
DL,4/7/2019,986,N910DN,ATL,-5
DL,4/7/2019,1270,N985DL,ATL,-4
DL,4/7/2019,1276,N985DL,ATL,-6
DL,4/7/2019,1888,N968AT,DTW,2
DL,4/8/2019,986,N925DN,ATL,-2
DL,4/8/2019,1270,N922DL,ATL,-4
DL,4/8/2019,1276,N957DL,ATL,9
DL,4/8/2019,1888,N960AT,DTW,-3
DL,4/8/2019,1984,N939AT,MSP,-6
DL,4/9/2019,986,N917DN,ATL,-6
DL,4/9/2019,1270,N947DL,ATL,-4
DL,4/9/2019,1276,N947DL,ATL,21
DL,4/9/2019,1888,N979AT,DTW,-5
DL,4/9/2019,1984,N922AT,MSP,-5
DL,4/10/2019,986,N929DN,ATL,-7
DL,4/10/2019,1270,N955DL,ATL,0
DL,4/10/2019,1276,N988DL,ATL,-5
DL,4/10/2019,1888,N922AT,DTW,-8
DL,4/10/2019,1984,N927AT,MSP,-11
DL,4/11/2019,986,N912DN,ATL,-2
DL,4/11/2019,1270,N963DL,ATL,114
DL,4/11/2019,1276,N916DL,ATL,-6
DL,4/11/2019,1888,N954AT,DTW,-8
DL,4/11/2019,1984,N983AT,MSP,491
DL,4/12/2019,986,N908DA,ATL,-2
DL,4/12/2019,1270,N963DL,ATL,-8
DL,4/12/2019,1276,N963DL,ATL,1
DL,4/12/2019,1888,N936AT,DTW,-6
DL,4/12/2019,1984,N996AT,MSP,6
DL,4/13/2019,986,N912DN,ATL,-4
DL,4/13/2019,1806,N983DL,ATL,-11
DL,4/13/2019,1888,N929AT,DTW,-6
DL,4/13/2019,1984,N938AT,MSP,-4
DL,4/14/2019,986,N952DN,ATL,-1
DL,4/14/2019,1270,N907DE,ATL,0
DL,4/14/2019,1276,N983DL,ATL,15
DL,4/14/2019,1888,N894AT,DTW,-4
DL,4/15/2019,986,N916DN,ATL,-8
DL,4/15/2019,1270,N958DL,ATL,-5
DL,4/15/2019,1276,N906DL,ATL,-3
DL,4/15/2019,1888,N935AT,DTW,-7
DL,4/15/2019,1984,N989AT,MSP,-3
DL,4/16/2019,986,N930DN,ATL,-5
DL,4/16/2019,1270,N961DL,ATL,4
DL,4/16/2019,1276,N961DL,ATL,-10
DL,4/16/2019,1888,N922AT,DTW,-2
DL,4/16/2019,1984,N988AT,MSP,-1
DL,4/17/2019,986,N950DN,ATL,-6
DL,4/17/2019,1270,N969DL,ATL,-5
DL,4/17/2019,1276,N903DE,ATL,-8
DL,4/17/2019,1888,N936AT,DTW,-6
DL,4/17/2019,1984,N919AT,MSP,-11
DL,4/18/2019,986,N952DN,ATL,-8
DL,4/18/2019,1270,N982DL,ATL,-1
DL,4/18/2019,1276,N957DL,ATL,3
DL,4/18/2019,1888,N982AT,DTW,-5
DL,4/18/2019,1984,N923AT,MSP,-13
DL,4/19/2019,986,N924DN,ATL,-4
DL,4/19/2019,1270,N913DL,ATL,13
DL,4/19/2019,1276,N912DL,ATL,29
DL,4/19/2019,1888,N982AT,DTW,-3
DL,4/19/2019,1984,N983AT,MSP,-7
DL,4/20/2019,986,N952DN,ATL,-2
DL,4/20/2019,1806,N981DL,ATL,119
DL,4/20/2019,1888,N961AT,DTW,-5
DL,4/20/2019,1984,N946AT,MSP,-3
DL,4/21/2019,986,N919DN,ATL,-2
DL,4/21/2019,1270,N986DL,ATL,6
DL,4/21/2019,1276,N971DL,ATL,12
DL,4/21/2019,1888,N968AT,DTW,-4
DL,4/22/2019,986,N921DN,ATL,-7
DL,4/22/2019,1270,N908DL,ATL,22
DL,4/22/2019,1276,N908DL,ATL,-1
DL,4/22/2019,1888,N925AT,DTW,-5
DL,4/22/2019,1984,N937AT,MSP,-2
DL,4/23/2019,986,N913DN,ATL,-5
DL,4/23/2019,1270,N910DE,ATL,-6
DL,4/23/2019,1276,N982DL,ATL,0
DL,4/23/2019,1888,N961AT,DTW,-3
DL,4/23/2019,1984,N979AT,MSP,-8
DL,4/24/2019,986,N926DH,ATL,-1
DL,4/24/2019,1270,N976DL,ATL,14
DL,4/24/2019,1276,N905DL,ATL,-2
DL,4/24/2019,1888,N965AT,DTW,-11
DL,4/24/2019,1984,N993AT,MSP,323
DL,4/25/2019,986,N926DH,ATL,-7
DL,4/25/2019,1270,N994DL,ATL,-3
DL,4/25/2019,1276,N916DL,ATL,-6
DL,4/25/2019,1888,N937AT,DTW,-8
DL,4/25/2019,1984,N925AT,MSP,-5
DL,4/26/2019,986,N911DA,ATL,-4
DL,4/26/2019,1270,N909DE,ATL,-7
DL,4/26/2019,1276,N995DL,ATL,-2
DL,4/26/2019,1888,N926AT,DTW,-3
DL,4/26/2019,1984,N919AT,MSP,20
DL,4/27/2019,986,N918DH,ATL,-6
DL,4/27/2019,1806,N995DL,ATL,-1
DL,4/27/2019,1888,N924AT,DTW,-1
DL,4/27/2019,1984,N926AT,MSP,-5
DL,4/28/2019,986,N963DN,ATL,-7
DL,4/28/2019,1270,N908DL,ATL,0
DL,4/28/2019,1276,N982DL,ATL,-9
DL,4/28/2019,1888,N979AT,DTW,-7
DL,4/29/2019,986,N907DA,ATL,-8
DL,4/29/2019,1270,N907DL,ATL,-8
DL,4/29/2019,1276,N907DL,ATL,-5
DL,4/29/2019,1888,N603AT,DTW,-4
DL,4/29/2019,1984,N929AT,MSP,-4
DL,4/30/2019,986,N926DH,ATL,-8
DL,4/30/2019,1270,N993DL,ATL,4
DL,4/30/2019,1276,N976DL,ATL,-2
DL,4/30/2019,1888,N939AT,DTW,-8
DL,4/30/2019,1984,N944AT,MSP,-6
DL,5/1/2019,336,N980AT,DTW,-5
DL,5/1/2019,1594,N971AT,MSP,-8
DL,5/1/2019,2006,N931DN,ATL,-8
DL,5/1/2019,2014,N919DN,ATL,-6
DL,5/1/2019,2156,N936DN,ATL,-5
DL,5/2/2019,336,N983AT,DTW,-3
DL,5/2/2019,1594,N348NB,MSP,-2
DL,5/2/2019,2006,N914DN,ATL,-5
DL,5/2/2019,2014,N914DN,ATL,-4
DL,5/2/2019,2156,N926DH,ATL,-1
DL,5/3/2019,336,N939AT,DTW,-6
DL,5/3/2019,1594,N331NB,MSP,-4
DL,5/3/2019,2006,N935DN,ATL,-6
DL,5/3/2019,2014,N926DH,ATL,-4
DL,5/3/2019,2156,N917DN,ATL,-5
DL,5/4/2019,336,N895AT,DTW,-6
DL,5/4/2019,793,N929DN,ATL,7
DL,5/4/2019,1594,N318NB,MSP,-1
DL,5/4/2019,2014,N931DN,ATL,-4
DL,5/5/2019,1960,N899AT,DTW,-7
DL,5/5/2019,2006,N919DN,ATL,-5
DL,5/5/2019,2014,N950DN,ATL,-6
DL,5/5/2019,2156,N960DN,ATL,-3
DL,5/6/2019,336,N957AT,DTW,-2
DL,5/6/2019,1594,N362NB,MSP,-7
DL,5/6/2019,2006,N934DN,ATL,65
DL,5/6/2019,2014,N919DN,ATL,-9
DL,5/6/2019,2156,N962DN,ATL,-7
DL,5/7/2019,336,N990AT,DTW,0
DL,5/7/2019,1594,N326NB,MSP,-7
DL,5/7/2019,2006,N916DN,ATL,102
DL,5/7/2019,2014,N909DA,ATL,149
DL,5/7/2019,2156,N907DA,ATL,-7
DL,5/8/2019,336,N938AT,DTW,-5
DL,5/8/2019,1594,N368NB,MSP,-2
DL,5/8/2019,2006,N929DN,ATL,-10
DL,5/8/2019,2014,N908DA,ATL,8
DL,5/8/2019,2156,N920DN,ATL,-10
DL,5/9/2019,336,N993AT,DTW,-10
DL,5/9/2019,1594,N315NB,MSP,15
DL,5/9/2019,2006,N963DN,ATL,-8
DL,5/9/2019,2014,N920DN,ATL,-5
DL,5/9/2019,2156,N918DH,ATL,-1
DL,5/10/2019,336,N945AT,DTW,0
DL,5/10/2019,1594,N357NB,MSP,-8
DL,5/10/2019,2006,N915DN,ATL,-1
DL,5/10/2019,2014,N927DN,ATL,-8
DL,5/10/2019,2156,N911DA,ATL,-4
DL,5/11/2019,336,N925AT,DTW,-2
DL,5/11/2019,793,N911DA,ATL,8
DL,5/11/2019,1594,N330NB,MSP,-1
DL,5/11/2019,2014,N935DN,ATL,-8
DL,5/12/2019,1960,N990AT,DTW,-5
DL,5/12/2019,2006,N930DN,ATL,-12
DL,5/12/2019,2014,N913DN,ATL,-5
DL,5/12/2019,2156,N909DA,ATL,-10
DL,5/13/2019,336,N919AT,DTW,-10
DL,5/13/2019,1594,N348NB,MSP,-8
DL,5/13/2019,2006,N911DA,ATL,-6
DL,5/13/2019,2014,N928DN,ATL,-1
DL,5/13/2019,2156,N931DN,ATL,-5
DL,5/14/2019,336,N892AT,DTW,-7
DL,5/14/2019,1594,N328NB,MSP,-5
DL,5/14/2019,2006,N926DH,ATL,-2
DL,5/14/2019,2014,N927DN,ATL,-4
DL,5/14/2019,2156,N918DH,ATL,-11
DL,5/15/2019,336,N895AT,DTW,-8
DL,5/15/2019,1594,N333NB,MSP,-5
DL,5/15/2019,2006,N927DN,ATL,-11
DL,5/15/2019,2014,N925DN,ATL,-6
DL,5/15/2019,2156,N928DN,ATL,1
DL,5/16/2019,336,N940AT,DTW,-8
DL,5/16/2019,1594,N348NW,MSP,-12
DL,5/16/2019,2006,N907DA,ATL,-1
DL,5/16/2019,2014,N915DN,ATL,-8
DL,5/16/2019,2156,N921DN,ATL,2
DL,5/17/2019,336,N959AT,DTW,6
DL,5/17/2019,1594,N368NW,MSP,-7
DL,5/17/2019,2006,N915DN,ATL,-4
DL,5/17/2019,2014,N921DN,ATL,-7
DL,5/17/2019,2156,N929DN,ATL,0
DL,5/18/2019,336,N924AT,DTW,1
DL,5/18/2019,793,N947DN,ATL,4
DL,5/18/2019,1594,N366NB,MSP,3
DL,5/18/2019,2014,N935DN,ATL,-4
DL,5/19/2019,1960,N985AT,DTW,-8
DL,5/19/2019,2006,N931DN,ATL,1
DL,5/19/2019,2014,N906DA,ATL,11
DL,5/19/2019,2156,N963DN,ATL,-3
DL,5/20/2019,336,N923AT,DTW,8
DL,5/20/2019,1594,N337NB,MSP,-1
DL,5/20/2019,2006,N952DN,ATL,-8
DL,5/20/2019,2014,N934DN,ATL,-3
DL,5/20/2019,2156,N922DX,ATL,-5
DL,5/21/2019,336,N915AT,DTW,-5
DL,5/21/2019,1594,N337NB,MSP,0
DL,5/21/2019,2006,N947DN,ATL,-5
DL,5/21/2019,2014,N923DN,ATL,-5
DL,5/21/2019,2156,N947DN,ATL,-7
DL,5/22/2019,336,N970AT,DTW,-5
DL,5/22/2019,1594,N334NB,MSP,-6
DL,5/22/2019,2006,N947DN,ATL,-8
DL,5/22/2019,2014,N962DN,ATL,-6
DL,5/22/2019,2156,N947DN,ATL,-7
DL,5/23/2019,336,N990AT,DTW,-7
DL,5/23/2019,1594,N365NB,MSP,-8
DL,5/23/2019,2006,N931DN,ATL,-3
DL,5/23/2019,2014,N924DN,ATL,-7
DL,5/23/2019,2156,N913DN,ATL,-5
DL,5/24/2019,336,N994AT,DTW,-2
DL,5/24/2019,1594,N301NB,MSP,-4
DL,5/24/2019,2006,N962DN,ATL,-8
DL,5/24/2019,2014,N915DN,ATL,-5
DL,5/24/2019,2156,N910DN,ATL,8
DL,5/25/2019,336,N932AT,DTW,-4
DL,5/25/2019,793,N934DN,ATL,-6
DL,5/25/2019,1594,N315NB,MSP,-4
DL,5/25/2019,2014,N936DN,ATL,-2
DL,5/26/2019,336,N927AT,DTW,-1
DL,5/26/2019,793,N914DN,ATL,-5
DL,5/26/2019,2014,N963DN,ATL,-4
DL,5/27/2019,336,N893AT,DTW,-7
DL,5/27/2019,1594,N301NB,MSP,-5
DL,5/27/2019,2006,N952DN,ATL,7
DL,5/27/2019,2014,N929DN,ATL,-3
DL,5/27/2019,2156,N947DL,ATL,-3
DL,5/28/2019,336,N893AT,DTW,-9
DL,5/28/2019,1594,N326NB,MSP,-7
DL,5/28/2019,2006,N907DA,ATL,37
DL,5/28/2019,2014,N950DN,ATL,-6
DL,5/28/2019,2156,N963DN,ATL,-2
DL,5/29/2019,336,N965AT,DTW,-7
DL,5/29/2019,1594,N337NB,MSP,-4
DL,5/29/2019,2006,N930DN,ATL,26
DL,5/29/2019,2014,N924DN,ATL,-7
DL,5/29/2019,2156,N950DN,ATL,0
DL,5/30/2019,336,N963AT,DTW,-11
DL,5/30/2019,1594,N314NB,MSP,-1
DL,5/30/2019,2006,N913DN,ATL,-7
DL,5/30/2019,2014,N906DA,ATL,-5
DL,5/30/2019,2156,N930DN,ATL,-9
DL,5/31/2019,336,N924AT,DTW,-4
DL,5/31/2019,1594,N316NB,MSP,-7
DL,5/31/2019,2006,N936DN,ATL,13
DL,5/31/2019,2014,N947DN,ATL,-1
DL,5/31/2019,2156,N919DN,ATL,-9
DL,6/1/2019,336,N974AT,DTW,5
DL,6/1/2019,793,N907DA,ATL,5
DL,6/1/2019,1594,N365NB,MSP,-5
DL,6/1/2019,2014,N927DN,ATL,8
DL,6/2/2019,1960,N956AT,DTW,6
DL,6/2/2019,2006,N906DA,ATL,26
DL,6/2/2019,2014,N936DN,ATL,-3
DL,6/2/2019,2156,N918DH,ATL,-4
DL,6/3/2019,336,N906AT,DTW,84
DL,6/3/2019,1594,N363NB,MSP,-7
DL,6/3/2019,2006,N926DH,ATL,-5
DL,6/3/2019,2014,N907DA,ATL,-6
DL,6/3/2019,2156,N936DN,ATL,-4
DL,6/4/2019,336,N950AT,DTW,-10
DL,6/4/2019,1594,N355NB,MSP,-8
DL,6/4/2019,2006,N917DN,ATL,-6
DL,6/4/2019,2014,N931DN,ATL,59
DL,6/4/2019,2156,N936DN,ATL,-6
DL,6/5/2019,336,N968AT,DTW,-8
DL,6/5/2019,1594,N349NB,MSP,-12
